label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,0.22863737085279168,-0.13398395622953843,-0.0829373914543964,0.3639981471514844,-0.4410670092692822,-0.10163794110498449,0.37344546756793906,-0.7598662619432874,-0.12128292302572212,0.3992741272174619,-1.0,-0.12449482254648742,0.26912498698817927,-0.7211238807010238,0.00024124014056021718,0.2545394093510981,-0.9529716739396734,-0.11996527524315359,0.2199268366391323,-0.7258693069265636,-0.17716918181315425,0.21173217006931933,-0.5578552904803173,-0.18859271323259574,0.12039522742924828,-0.7180413608200914,0.00648157161036658,0.10299062471163285,-0.9397772098242331,-0.1279979131471652,0.09682910400645908,-0.6610998955057389,-0.15540175253359464,0.10857636691892077,-0.49541957843264867,-0.13258651326293783,-0.01986985398782111,-0.6843774562798479,-0.010134458292404924,-0.05564588766510675,-0.8839376871508206,-0.14432110105453946,-0.027052379030036756,-0.6023661442069462,-0.11578030224083519,0.007392365089358842,-0.43746671015815247,-0.05160350974196954,-0.1593165157758877,-0.6187835429098133,-0.033406673956099885,-0.1909826170764094,-0.7863415591211083,-0.1201057333947921,-0.14198935402805132,-0.6052263987294555,-0.09783378651534386,-0.08944364669504967,-0.4807594489278868,-0.05012755871472648
A,0.0,0.0,0.0,0.26914330816343723,-0.15141137563945992,-0.06437783700116977,0.42670359099705313,-0.4466848199596448,-0.07159303319184873,0.4802752273018328,-0.7458177736856686,-0.08733423560888796,0.5388079892685707,-0.9692896581978102,-0.09239240422058508,0.34205957772367257,-0.7048353827760195,0.04471321590073422,0.3516583189753916,-0.9624199036852501,-0.062404451999558005,0.28673522589075684,-0.782208376241811,-0.13243855350648343,0.2512068300510037,-0.5881966060953145,-0.15567754501117137,0.18622602486444834,-0.7281669352260217,0.04498918021531714,0.1948811279261257,-1.0,-0.06983547684713586,0.14792311720688334,-0.7718369172833998,-0.11538231084733941,0.13992027168802912,-0.5695115828843229,-0.11041784886186282,0.036552861188243836,-0.7116453604430476,0.02310364073784735,0.02781113961408532,-0.9697360456946897,-0.08388783229909388,0.017899161648626264,-0.7436128793066208,-0.0744573047022092,0.031884929119114405,-0.5529096341793024,-0.03083189403855376,-0.11254640448317277,-0.6620641685048341,-0.006041710782108623,-0.12347343055187021,-0.8595644488819086,-0.07597364485653216,-0.10106315662938563,-0.7171468949756076,-0.06147189921652786,-0.0703461673599589,-0.5802684942232754,-0.024363208103834
A,0.0,0.0,0.0,0.2232667315732847,-0.12299253199205479,-0.09551605514793798,0.3936099766371421,-0.4385063298241496,-0.11761595721645421,0.42713044558420266,-0.7619243762803763,-0.13624568232957598,0.3678953532961272,-1.0,-0.14048063196661603,0.2816342007357745,-0.7186157124471387,-0.005269570680301882,0.28418772571430423,-0.9104374881014986,-0.12682603437137432,0.2543815182175851,-0.6812121822936391,-0.1905344869000866,0.23836745106319318,-0.5121071196393515,-0.20572248786658903,0.13396118205744326,-0.729044241396797,0.006227052315421302,0.14110383133055884,-0.9383671795737435,-0.1225040175915164,0.13770021096635432,-0.6497200729439758,-0.15284711928989247,0.13627436742839144,-0.47697724218254467,-0.13260730694340012,-0.010790800660967262,-0.7019429261542505,-0.00520647803550358,-0.0256110763123026,-0.8888106861676744,-0.1430533517255372,0.005511140569568671,-0.5968164004014043,-0.11733758527104987,0.02369226508934789,-0.4272888620595923,-0.0538778611357664,-0.16239955902492612,-0.6470782424496998,-0.022818152318203447,-0.16371461581551788,-0.8096430766308502,-0.11265214175897853,-0.12070225652028352,-0.6059426373275798,-0.08397088890089716,-0.09411934323749073,-0.4689501088601249,-0.03075448551787189
A,0.0,0.0,0.0,0.23060406945676676,-0.09747019879505528,-0.07072947543755122,0.39140531989234845,-0.40927652463419406,-0.08754256524910912,0.4749693472937541,-0.6946900191177794,-0.10789529525031298,0.5451751491925909,-0.9124016751718487,-0.11526568584877339,0.3385660333784935,-0.6952356413107409,-0.0011798356501396504,0.3840971999348292,-0.9430973698329109,-0.10265165818371731,0.3394037265504228,-0.7394157561568393,-0.15976813560751543,0.29311208509811504,-0.5619254377109929,-0.1752276098207671,0.18535764529302326,-0.7280596647028736,-0.0011095603649191122,0.2317493845104607,-1.0,-0.10127905640775059,0.20786194659230117,-0.754156224548244,-0.12802379396883815,0.17747503566206316,-0.5735038892003538,-0.11512581709660553,0.026125427325849774,-0.7166736332923737,-0.020176533316223964,0.06194934498971808,-0.9853935017424608,-0.11837347568028829,0.06997620265007046,-0.7381662321798049,-0.09251892117388244,0.06178498803429528,-0.5577129305131145,-0.04216689096330445,-0.13506146762449503,-0.6713631286843462,-0.04586272165007968,-0.10916921446759473,-0.8773177659859036,-0.11207641018033258,-0.08036778063860765,-0.7232345949316032,-0.08528805859300992,-0.07403579263711227,-0.5907684299871098,-0.04177074512050316
A,0.0,0.0,0.0,0.2924422174397224,-0.09559374132677054,-0.1131192381857527,0.5210571587456823,-0.4166933716941015,-0.1465889206749541,0.6133715969309496,-0.7646442576565827,-0.17361789207017522,0.7207788461363275,-1.0,-0.17527971066938502,0.43014217871321514,-0.7449421217874763,-0.03146024828662988,0.4891621450314782,-0.97765927920921,-0.17330995763032592,0.4069069828973784,-0.7066500478058791,-0.2249892340296879,0.35272914583657655,-0.5445236406803639,-0.23087159411575672,0.2469057763632267,-0.7856285385004845,-0.020435180300151165,0.2961286246381157,-0.9925334565239792,-0.1935374470129266,0.24233147339480854,-0.6383304563432015,-0.21917446313655506,0.21930904056444744,-0.48826331757618624,-0.18762100132487924,0.06564142979155503,-0.7817579121614796,-0.03460334819676738,0.08368377144761223,-0.9450361950123579,-0.22022466406700342,0.07857786467342906,-0.5843492883978988,-0.17576018607218222,0.08716490588932398,-0.4417214651130448,-0.08909260860044213,-0.12485897619908948,-0.7466090013520875,-0.054119933258740927,-0.10027047823491342,-0.8819918502261948,-0.1729806026544151,-0.06481203878157056,-0.6143128352763054,-0.13276690541472635,-0.039727161330823366,-0.49483062871968303,-0.06477171550807283
A,0.0,0.0,0.0,0.15905650144478511,-0.03478859642817364,-0.06828395062792827,0.3034235220473509,-0.13154205979979938,-0.10544617187051465,0.4269515329054577,-0.21153028945848873,-0.13862130446476661,0.5332453941285217,-0.2531432123841026,-0.1725316627457694,0.24226199082833555,-0.46663015006909336,-0.05705315570014216,0.3044061491537695,-0.6564190148826742,-0.10365909881225549,0.33590703813560796,-0.7758080703960856,-0.14626289624785913,0.36536908068812807,-0.8868777851192235,-0.17900059234918733,0.160569886208449,-0.5212140045656964,-0.061389410866975,0.21421022670319503,-0.7367976584214514,-0.10064161795767884,0.2501925175693142,-0.8769298717481853,-0.13982524609477462,0.2821186305426345,-1.0,-0.16998976607354432,0.07168599050792807,-0.5243647333961975,-0.07443327265549646,0.11436528340699083,-0.7354515938921108,-0.11508571785618889,0.14911526322981453,-0.8669728558916003,-0.1480557135261641,0.1844791919111231,-0.987152200233498,-0.17163331638052703,-0.02657158964207758,-0.4876573330147647,-0.09436213038679185,-0.016254942856526566,-0.6514392932896421,-0.135527576502091,-0.001760531037903467,-0.7565508243900494,-0.1554356364330765,0.020008973395751743,-0.8572099436434778,-0.16764721383479353
A,0.0,0.0,0.0,0.3006729216260077,-0.10588053425807324,-0.07891132707385026,0.5361418053341722,-0.4369205238400882,-0.09135266122705371,0.6222194361394984,-0.7616180907274543,-0.10881163259549011,0.7393727174274649,-0.9705316772934282,-0.11278179823110254,0.4485376982505676,-0.749785635728859,0.011021057222805317,0.4961404729014886,-0.989923423929413,-0.12555415862913338,0.4184153408278719,-0.7574658812069426,-0.19340292989119076,0.36293827710417104,-0.5386905679505094,-0.20441239749378,0.2683169068243623,-0.7883988018454839,0.012438958361582493,0.29999161300462923,-1.0,-0.15234267191669973,0.23898268980212511,-0.6727364221767681,-0.1881424349894706,0.21364986730652183,-0.4280091795556531,-0.15827357396284633,0.09428200959308411,-0.7968420698587125,-0.011293540961151462,0.1069829174799429,-0.9589235582507013,-0.17798991241195936,0.08210954709578186,-0.6120270807240759,-0.15357019978189895,0.08650312528769658,-0.378586383788477,-0.07761356620757065,-0.08700753083191017,-0.7766588409603605,-0.03996411288766801,-0.05295040051675965,-0.9345009080162212,-0.14215778178957317,-0.048862979996477034,-0.6895244271779184,-0.11250072473665984,-0.03671423393852656,-0.5185511066629611,-0.05211530807223905
A,0.0,0.0,0.0,0.2539889532746091,-0.056690197104371,-0.10811421979878438,0.48740973626667355,-0.2315147250316084,-0.15943718919596153,0.6592142952257526,-0.4366834636118347,-0.2102427313196051,0.7923722342512105,-0.5855515868865192,-0.2548540060164823,0.3230461612641438,-0.6495589594847101,-0.03176834644459708,0.3519940323631224,-0.9491099950655136,-0.14066595583159527,0.32790495875715536,-0.9455438731506732,-0.22996371739568708,0.3027198262567421,-0.8087914922670731,-0.2704347624446023,0.13817183182400478,-0.6930658578252832,-0.020982373482920938,0.13601996243590786,-1.0,-0.12895275830794303,0.11775930458228855,-0.9074827619588669,-0.20116361310688727,0.11092649952273999,-0.7359965386375316,-0.22685383869349351,-0.02322415900520235,-0.6829126307028272,-0.03055162349373364,-0.03689313668202733,-0.9405795250380351,-0.11985993656965194,-0.04568447071446024,-0.8599951263730811,-0.1473953099234741,-0.03949181606383461,-0.70768073378028,-0.1424652865558693,-0.16491477928580348,-0.632193397460829,-0.05160529264668576,-0.20246807900144367,-0.837349882999684,-0.10528830127307032,-0.21159931321297384,-0.7867351251932186,-0.10713456479736473,-0.19737689973871808,-0.6851314049426497,-0.0907600182106117
A,0.0,0.0,0.0,0.293361519771727,-0.17785785721087305,-0.05153714784823707,0.5079266218466764,-0.4472992907045408,-0.060412872360570566,0.6106908776451566,-0.7408955098855721,-0.0798623499061799,0.7279483746513222,-0.9163640877184922,-0.08743917356661361,0.430622207467927,-0.7174470331586975,0.05056310437223278,0.4520614900393836,-0.9689487335537071,-0.06391634085929945,0.38589788159967486,-0.7537291742459623,-0.12961869502018555,0.3484650743041287,-0.5453961674981231,-0.1459736946180332,0.2662773124453673,-0.7552783752450044,0.04437271150053497,0.27238464206491103,-1.0,-0.09561365873020643,0.21590187177099898,-0.7026291760185679,-0.13580030525428566,0.19768615885657054,-0.47718751084012623,-0.11901813183003253,0.10158251874872054,-0.7546994848711732,0.017250929256970204,0.09270980384732584,-0.9548137918038979,-0.11727283885149203,0.07455044451601858,-0.6653878985543858,-0.09277951966523938,0.07812668631163829,-0.45869533576827437,-0.028719920686501366,-0.07320728379306723,-0.7242890495059796,-0.013621127167677922,-0.06142590804132269,-0.9129587556485724,-0.09113878428876308,-0.05153044795752628,-0.7066917789809254,-0.055755823506073714,-0.036605631555852086,-0.5474360707387798,0.002089982593295261
A,0.0,0.0,0.0,0.14442947516756305,-0.07719733904175832,-0.045813005318743834,0.2548795957426123,-0.23009268644767167,-0.06400717301235162,0.33805808784606334,-0.36161004021998,-0.08166807390230887,0.4100808361163657,-0.45142354555525666,-0.09946618310443575,0.16937808094970816,-0.5003934277654293,-0.02033723740696705,0.20738201057858843,-0.6793786044420854,-0.05533023001177821,0.21754321995512518,-0.7913883886965262,-0.09180832589819936,0.21870101733366132,-0.8919380860108082,-0.11990105671134473,0.09027216752726254,-0.537140369326904,-0.02982179119843639,0.11754708045875718,-0.7525197871023201,-0.05701746337679731,0.12335754266614465,-0.8860552140952445,-0.08936337395136355,0.11936035497229835,-1.0,-0.11472873979674007,0.007447386489571284,-0.5290050148144301,-0.0470417249240993,0.022018968614913953,-0.7395578935070978,-0.07572027705737117,0.027690321313153344,-0.8622889633456297,-0.10076765665462968,0.028159695897416515,-0.9685385123640209,-0.12000768796513323,-0.0832318014140762,-0.48106999012236584,-0.06954263749864896,-0.09923490275270079,-0.6330588265968893,-0.09737274416173675,-0.1032391899329384,-0.7330707315007596,-0.10823133280203301,-0.1057428326516142,-0.8234082345148832,-0.11548214436680831
A,0.0,0.0,0.0,0.2852324694215191,-0.15055073783324635,-0.04182187307454413,0.49109016587170284,-0.46842259294097494,-0.04339241387962545,0.566609516248511,-0.7509360719004738,-0.05892983373057568,0.6352751785694458,-0.9779163566915757,-0.0689279183621032,0.3972986761353813,-0.740732273522549,0.049306748255720914,0.45442434254878045,-0.9690045397801808,-0.05546179118758497,0.4129594901550854,-0.768902267827996,-0.12127971226528311,0.3700172660752157,-0.5614180944026826,-0.13856430171814602,0.23225309988309512,-0.7688594397130833,0.03359340287631933,0.288986968356368,-1.0,-0.08357083350136595,0.25139855605803685,-0.7194956751535071,-0.1251412443102304,0.22053792508886833,-0.4790703364544983,-0.11465040090171524,0.059552444216380326,-0.7635683830165904,-0.001054979403945919,0.11635992351215922,-0.9706153527688376,-0.12630308085117806,0.10184317533988868,-0.6689156714417371,-0.10978487424279994,0.08706073423251225,-0.43146173149309913,-0.05389129685398251,-0.12314778316918533,-0.7265799608836551,-0.03850250518480432,-0.06445819658739235,-0.9130502024818099,-0.12463434581127654,-0.04530614765865041,-0.6985438044373099,-0.09545971248735481,-0.04366296573592184,-0.5091297247738438,-0.04212518312273369
A,0.0,0.0,0.0,0.1782729814301594,-0.042943871249075644,-0.08959027456375307,0.3511860645645154,-0.19691111902568562,-0.11449372515214377,0.48918042530977196,-0.35000323146557216,-0.13264642048617978,0.6261272132691145,-0.4322094927732704,-0.1493676293643911,0.31770163497709436,-0.47843512153505896,0.0053544677049169225,0.38098145527760013,-0.6408131823345141,-0.019092574405858608,0.40271585370346796,-0.7469212302064399,-0.05767129971466918,0.4207904437088422,-0.847806084946922,-0.09197141039583823,0.2200655006679381,-0.5492376714309157,0.019056434403900098,0.26785409735663895,-0.7309189460076285,0.0011308360089965542,0.2843273475180316,-0.8542911890020584,-0.04191477917007804,0.29999859404851287,-0.9676559471108837,-0.07848101412813373,0.10701851260224338,-0.5705444494341212,0.016993289163165358,0.15706139690116067,-0.7623979775193359,-0.010780289129521621,0.17733004922330628,-0.8840687413583302,-0.04616520530397097,0.20424593459124685,-1.0,-0.07477018439502722,-0.020612985401277727,-0.550550596720821,0.0052089228116078004,-0.010489301125967085,-0.7073017951555357,-0.026826729860525256,0.000904143505746146,-0.8063794187374211,-0.0461522329007981,0.02780542753956656,-0.910084623275299,-0.060495831245242986
A,0.0,0.0,0.0,0.2617040161138344,-0.12509317177828788,-0.08569744245442035,0.44802553961499936,-0.46091395068654123,-0.10809078127779166,0.5050916716540589,-0.7828812386025717,-0.12963045565707618,0.5958840341465778,-0.9958335612167882,-0.13436876797043965,0.3398737707966441,-0.7413935060247177,-0.02523353636141577,0.3756863459005199,-1.0,-0.15206748950519175,0.312305706566325,-0.7458994260462195,-0.20642204933592773,0.2736941496717697,-0.5515087968222369,-0.21404090292849084,0.16985484735454656,-0.7519312536819456,-0.020362840038126495,0.2037897669650768,-0.994083728808792,-0.1704273497748703,0.17261921690389986,-0.6619863832473627,-0.1945115903447925,0.15921849778184755,-0.4530373609064501,-0.16432555540752428,0.01092645172178321,-0.7297657462258593,-0.036657895527096675,0.017526373277787066,-0.9252822499363228,-0.18915747508212233,0.03192842532272204,-0.5884124779083267,-0.1530255180606815,0.04676856052141818,-0.3923467099619187,-0.077132631618523,-0.1513919902741946,-0.6797419161274293,-0.05798326260827684,-0.12841469684208223,-0.8545892863002718,-0.15392230130991932,-0.08986197294463448,-0.6254010097711217,-0.11974744972064708,-0.06643245456264348,-0.48234338156128553,-0.060722825415821836
